id_site,nama_site,lokasi,kelurahan,kecamatan,nama_perusahaan,alamat_perusahaan_menara,latitude,longitude,type_menara,tower_height
JBKB066,TUBAGUS-ISMAIL,"JL. TUBAGUS ISMAIL, GG CIHEULANG NO. 53, RT.04/RW.11, KEL.SEKEL.OA KEC. COBLONG KOTA BANDUNG 40134",Sekeloa,Coblong,PT. XL AXIATA,Grha XL Jl. Mega Kuningan Lot. E4-7 No. 1 Kawasan Mega Kuningan Jakarta 12950,-6.88577,107.61964,GF (GreenField),42
JBBD016,PHI-LEDENG,JL. SETIABUDI 249 RT 02/RW 04 KEL.ISOLA KEC. SUKASRI BANDUNG,Isola,Sukasari,PT. XL AXIATA,Grha XL Jl. Mega Kuningan Lot. E4-7 No. 1 Kawasan Mega Kuningan Jakarta 12950,-6.85727,107.59441,GF (GreenField),52
JBKB039,CIMBEULEUIT,JL. BUKIT RAYA SELATAN 162 RT03/RW 03 KEL.CIUMBULEUIT KEC. CIDADAP BANDUNG 40142,Ciumbuleuit,Cidadap,PT. XL AXIATA,Grha XL Jl. Mega Kuningan Lot. E4-7 No. 1 Kawasan Mega Kuningan Jakarta 12950,-6.86249,107.60639,GF (GreenField),52
JBKB086,SADANG-SERANG,JL. GAGAK RT. 01 RW. 03 KEL.SUKALUYU KEC CIBENING KALER KOTA BANDUNG,Sukaluyu,Cibeunying Kaler,PT. XL AXIATA,Grha XL Jl. Mega Kuningan Lot. E4-7 No. 1 Kawasan Mega Kuningan Jakarta 12950,-6.89721,107.62515,GF (GreenField),52
JBKB065,SOEKARNO-HATTA,"JL. HOLIS RT 07 RW 07 KEL.WARUNG MUNCANG, KEC. BANDUNG KULON BANDUNG 40212",Warung Muncang,Bandung Kulon,PT. XL AXIATA,Grha XL Jl. Mega Kuningan Lot. E4-7 No. 1 Kawasan Mega Kuningan Jakarta 12950,-6.9308,107.57296,GF (GreenField),52
JBKB030,SILIWANGI,JL. SILIWANGI NO. 31/155B RT. 05/01KEL.CIPAGGANTI KEC. COBLONG KOTA BANDUNG,Cipaganti,Coblong,PT. XL AXIATA,Grha XL Jl. Mega Kuningan Lot. E4-7 No. 1 Kawasan Mega Kuningan Jakarta 12950,-6.88409,107.60561,GF (GreenField),62
JBBD0001,WINDY,"WINDY SWALAYAN, JL. SETIA BUDI NO. 170 FG, RT03/RW05, KEL.HEGARMANAH, KEC. CIDADAP, WILAYAH CIBEUNYING, KOTAMADYA BANDUNG 40141",Hegarmanah,Cidadap,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.87242,107.595,RT (Roof Top),25
JBBD0003,HOTEL-HORISON-BANDUNG,JL. PELAJAR PEJUANG 45 NO. 121 BANDUNG,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.935545,107.62533,RT (Roof Top),6
JBBD0005,RUKO-H-REDA,JL. M TOHA NO. 191 KEL.CIGELERENG KEC.REGOL BANDUNG JAWA BARAT,Cigereleng,Regol,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.9446,107.60842,RT (Roof Top),15
JBBD0007,TOKO-DWI-JAYA,"JL. ASTANA ANYAR NO. 238 RT 05/02, KEL.NYENG SERET, KEC. ASTANA ANYAR",Nyengseret,Astanaanyar,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.930037,107.600529,RT (Roof Top),9
JBBD0008,STIEPAR-YAPARI-AKTRIPA,JL PROF DR IR SUTAMI NO. 81-83 RT. 04 RW.02 KEL.SUKARASA KEC. SUKASARI BANDUNG 40152,Sukarasa,Sukasari,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.87788,107.58877,RT (Roof Top),9
JBBD0010,GEDUNG-SANGGAR-URIP,JL. JAKARTA NO. 73 KEL.SUKAPURA KEC. KIARACONDONG BANDUNG,Sukapura,Kiaracondong,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.913531,107.642577,RT (Roof Top),9
JBBD0011,MQ-TV,JL. GEGERKALONG GIRANG BARU NO. 11 KEL.ISOLA KEC. SUKASARI BANDUNG,Isola,Sukasari,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.86269,107.59062,RT (Roof Top),9
JBBD0012,HOTEL-ENDAH-PARAHYANGAN,JL. RAYA CIBEUREUM NO. 24 KEL.CEMPAKA KEC. ANDIR BANDUNG POSCODE : 2,Cempaka,Andir,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.9066,107.5675,RT (Roof Top),9
JBBD0013,CV.-PIONIR-JAYA,JL. JENDRAL SUDIRMAN 511 KEL.JAMIKA KEC. BOJONG LOA KALER BANDUNG,Jamika,Bojongloa Kaler,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.91904,107.5869,RT (Roof Top),15
JBBD0015,TOKO-EDY-MOTOR,KEL.KEBON GEDANG KEC. BATUNUNGGAL BANDUNG JAWA BARAT,Kebon Gedang,Batununggal,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.92859,107.64407,RT (Roof Top),15
JBBD0017,HOTEL-GRAND-PREANGER,GRAND HOTEL PREANGER JL. ASIA AFRIKA NO. 81 BANDUNG,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.92047,107.61186,RT (Roof Top),6
JBBD0022,RUKO-SPAS,JL. TERUSAN BUAH BATU N0.36 BANDUNG,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.95102,107.63605,RT (Roof Top),15
JBBD0023,RUKO-PD-ANEKA-JAYA,JL. IBRAHIM ADJIE NO. 362 KEL.GUMURUH KEC. BATUNUNGGAL BANDUNG,Gumuruh,Batununggal,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.9379,107.64203,RT (Roof Top),9
JBBD0024,MODY,"JL. JEND. SUDIRMAN NO. 656 KEL.GARUDA, KEC. ANDIR, WILAYAH BOJONAGARA KOTA BANDUNG",Garuda,Andir,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.91718,107.57555,RT (Roof Top),25
JBBD0027,RUKO-BAPAK-AFRIZAL-NASRUN,JL. DAGO ASRI RAYA NO. 18 KEL.DAGO KEC. COBLONG BANDUNG,Dago,Coblong,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.87859,107.616,RT (Roof Top),9
JBBD0028,HOTEL-ARJUNA,JL. CIMBULEUT NO. 152 BANDUNG 40142,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.86722,107.60664,RT (Roof Top),6
JBBD0030,KOS-KOSAN-BPK-KASUMA-DIPURA-(DODY-KUSTIADI),"JL. LIBRA V NO. 11. KEL.GUMURUH KEC.BATUNUNGGAL, BANDUNG",Gumuruh,Batununggal,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.93844,107.63631,RT (Roof Top),9
JBBD0031,KEBON-LEGA,"JL. KEBON LEGA II NO. 3 RT.11 RW.04 KEL.SITUSAEUR, KEC. BOJONGLOA KIDUL, WILAYAH TEGALLEGA",Situsaeur,Bojongloa Kidul,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.94111,107.59722,GF (GreenField),40
JBBD0033,SUKA-MISKIN,"JL. PESANTREN NO. 35 KEL.SUKAMISKIN, KEC. ARCAMANIK, WILAYAH UJUNGBERUNG",Sukamiskin,Arcamanik,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.911053,107.680332,GF (GreenField),40
JBBD0035,CIPAMOKOLAN,JL. RANCALILI NO. MOR 29 RT.002 RW.006 KEL.CIPAMOKOLAN KEC. RANCASARI BANDUNG JAWA BARAT,Cipamokolan,Rancasari,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.95385,107.6774,GF (GreenField),40
JBBD0037,TOKO-INDAH-FOTO/FUJI,JL. SUKAJADI NO. 26 RT.002/13 KEL.PASTEUR KEC SUKAJADI BANDUNG,Pasteur,Sukajadi,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.894575,107.597383,RT (Roof Top),9
JBBD0039,PLAZA-DAGO,JL. IR H JUANDA NO. 61-63 BANDUNG 40116 TELP 022-4222780,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.900854,107.611603,RT (Roof Top),6
JBBD0040,HOTEL-BUMI-ASIH-JAYA-BANDUNG,JL. SOEKARNO. HATTA N0.452 A KEL.BATUNUNGGAL KEC. BANDUNG KIDUL KOTA BANDUNG,Batununggal,Bandung Kidul,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.95003,107.62372,RT (Roof Top),9
JBBD0045,BANDUNG-TRADE-CENTRE-(BTC),"JL. DJUNJUNAN 143-149, BANDUNG",-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.89351,107.58544,RT (Roof Top),6
JBBD0046,LAHAN-GEDUNG-MKN,JL. MEKAR RAYA KAV. 55 KEL.MEKARMULYA KEC. RANCASARI KOTA BANDUNG,Mekarmulya,Panyileukan,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.92989,107.700302,GF (GreenField),45
JBBD0047,GD.-WISMA-LIPPO-BANDUNG,"JL. JEND. GATOT SUBROTO NO. 2, KEL.BURANGRANG, KEC. LENGKONG",Burangrang,Lengkong,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.92283,107.61802,RT (Roof Top),6
JBBD0048,PT.-VISI-INDO-PERDANA,"JL. A. YANI NO. 802 - 804, RT 01 / RW 05, KEL.CICAHEUM, KEC KIARA CONDONG",Cicaheum,Kiaracondong,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.90291,107.65462,RT (Roof Top),25
JBBD0053,HOTEL-ARION-PLAZA-(SWISS-BELL-HOTEL),JL. OTTO ISKANDARDINATA NO. 16,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.9134,107.60397,RT (Roof Top),6
JBBD0077,PASIRLAYUNG-SINDANGLAYA,KAMP. MANDE RT.04/05 KEL.KARANGPAMULANG KEC. MANDALAJATI KOTAMADYA BANDUNG JAWA BARAT,Karang Pamulang,Mandalajati,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.892378,107.671494,GF (GreenField),42
JBBD0098,SMK-PGII-(MALL-YOGA-PAHLAWAN-RELOC),JL. PAHLAWAN BELAKANG  NO. 17 BANDUNG,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.900051,107.63358,RT (Roof Top),15
JBBD0103,TAMAN-LALIN,JL. SUMATRA KEL.BABAKAN CIAMIS KEC. SUMUR BANDUNG KOTA BANDUNG (KOMPLEK DENINELDAM III/SLW),Babakan Ciamis,Sumur Bandung,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.91226,107.61266,RT (Roof Top),30
JBBD0114,SEKEJATI-KEBON-KANGKUNG,"JL. SEKEJATI KOMPLEK DEZINBANG 1 / III,KEL.KEBON KANGKUNG KEC. KIARACONDONG,BANDUNG,JAWA BARAT",Kebon Kangkung,Kiaracondong,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.939495,107.645329,GF (GreenField),35
JBBD0115,GRAND-SERELA-MARTADINATA,JL. MARTADINATA NO. 56 BANDUNG,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.90611,107.61972,RT (Roof Top),6
JBBD0116,BE'MALL-NARIPAN,JL. NARIPAN NO. 89 BANDUNG 40111,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.920378,107.616316,RT (Roof Top),3
JBBD0117,SURAPATI-CIHAURGEULIS,"APOTIK LIA FARMA,JL. SURAPATI NO. 68 RT 02 RW 04.KEL.CIHAURGEULIS KEC. CIBEUNYING KALER,BANDUNG,JAWA BARAT",Cihaurgeulis,Cibeunying Kaler,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.90015,107.62831,RT (Roof Top),20
JBBD0119,GATOT-SUBROTO-CIBANGKONG,"SURYA TJONG STORE,JL. JEND. GATOT SUBROTO NO. 245 RT 01 RW 03.KEL.CIBANGKONG KEC. BATUNUNGGAL,BANDUNG,JAWA BARAT,40273",Cibangkong,Batununggal,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.92601,107.63358,RT (Roof Top),20
JBBD0120,KARAPITAN-PALEDANG,"RUKO,JL. KARAPITAN NO. 20B RT/RW 03/04.KEL.PALEDANG KEC. LENGKONG,BANDUNG,JAWA BARAT,40261",Paledang,Lengkong,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.92478,107.617,RT (Roof Top),12
JBBD0123,MASKUMAMBANG-TURANGGA,"JL. MASKUMAMBANG NO. 6D RT 03 RW 03,KEL.TURANGGA, KEC. LENGKONG,BANDUNG,JAWA BARAT",Turangga,Lengkong,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.93461,107.6265,RT (Roof Top),20
JBBD0124,SURYA-SUMANTRI-SUKAWARNA,"LONDON BEAUTY CENTRE,JL. SURYA SUMANTRI NO. 8 B RT. 05 / 04.KEL.SUKAWARNA KEC. SUKAJADI,BANDUNG,JAWA BARAT",Sukawarna,Sukajadi,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.88159,107.58118,RT (Roof Top),20
JBBD0125,WAAS-BATUNUNGGAL,"JL. WAAS II RT 07 RW 01,KEL.BATUNUNGGAL KEC. BANDUNG KIDUL,BANDUNG,JAWA BARAT,40266",Batununggal,Bandung Kidul,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.95261,107.62675,GF (GreenField),35
JBBD0143,3G-_RANCALOA-ARIA-GRAHA-(SEMI-MACRO),"JL. BINAASIH UTARA NO. 20 RT 2 RW 4 KEL.CIPAMOKOLAN KEC RANCASARI KOTA BANDUNG, JAWA BARAT",Cipamokolan,Rancasari,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.94391,107.674,RT (Roof Top),15
JBBD0144,3G_TAMANHOLIS-INDAH-CIGONDEWAH,JL. CIGONDEWAH KIDUL NO. 1 RT 1 RW 1 KEL.CIGONDEWAH KIDUL KEC BANDUNG KULON KOTA BANDUNG,Cigondewah Kidul,Bandung Kulon,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.940998,107.56659,RT (Roof Top),15
JBBD0146,3G-_DEPOT-LOGISTIK-CIPOMOKOLAN-(SEMI-MACRO),"JL. TERUSAN CISARANTEN KULON NO. 05 RT 08/ RW 07 KEL.CISARANTEN ENDAH, KEC. ARCAMANIK, KOTA BANDUNG, JAWA BARAT",Cisaranten Endah,Arcamanik,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.93692,107.67709,GF (GreenField),15
JBBD0147,3G_KOLAM-RENANG-TIRTALEGA-(SEMI-MACRO),"JL. MOH TOHA NO. 55 KEL.CIATEUL KEC. REGOL, KOTA. BANDUNG, PROVINSI JAWA BARAT",Ciateul,Regol,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.93482,107.60677,GF (GreenField),28
JBBD0148,3G-_CIKUTRA-AHMAD-YANI,"JL. JEND. AHMAD YANI NO. 524-526 RT 03 RW 05 KEL.PADASUKA KEC. CIBEUYING KIDUL, KOTA BANDUNG, JAWA BARAT",Padasuka,Cibeunying Kidul,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.90798,107.64388,RT (Roof Top),6
JBBD0149,3G-_RAYA-BARAT-RANCABELUT,"JL. RAYA BARAT NO. 785 RT 005/001 KEL.PADASUKA, KEC. MANDALAJATI, KOTA BANDUNG, JAWA BARAT",Padasuka,Cibeunying Kidul,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.869042,107.529951,RT (Roof Top),20
JBBD0152,JL.-IR.-JUANDA -LEBAK-GEDE,JL.  DIPATI UKUR NO. 57 RT 03 RW 10 KEL.LEBAK GEDE KEC. COBLONG KOTA BANDUNG PROVINSI JAWA BARAT 40132,Lebak Gede,Coblong,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.8905,107.61645,RT (Roof Top),20
JBBD0153,CIROYOM-HUSEIN-SATRANEGARA,JL. KEBONJATI NO. 222 KEL.CIROYOM KE. ANDIR KOTA BANDUNG JABAR,Ciroyom,Andir,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.91636,107.59353,GF (GreenField),20
JBBD0155,3G-GIRI-MEKARPERMAI-(SEMI-MACRO),JL. GG. PAWENANG I RT 02/05 CIPANJALU KEL.CISARANTEN BINA HARAPAN KEC. ARCAMANIK BANDUNG - JAWA BARAT,Cisaranten Bina Harapan,Arcamanik,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.912,107.6877,GF (GreenField),20
JBBD0156,3G-RAYA-GOLF-CISARANTEN-(SEMI-MACRO),JL. GOLF III RT 002/011 KEL.CISARANTEN BINA HARAPAN KEC. ARTAMANIK BANDUNG,Cisaranten Bina Harapan,Arcamanik,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.91775,107.6891389,GF (GreenField),20
JBBD0157,3G-RADIO-CHEVY-PASIR-KALIKI,JL. PASIR KALIKI NO. 48 RT 01/08 KEL.PASIRKALIKI KEC. CICENDOBANDUNG JAWA BARAT,Pasirkaliki,Cicendo,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.911616,107.598195,GF (GreenField),20
JBBD0158,3G_RANDUSARI-PRATISTA-ANTAPANI,JL. RANDUSARI VII RT. 002 RW.017 KEL.ANTAPATI KIDUL KEC. ANTAPATI KOTA BANDUNG JAWA BARAT,Antapani Kidul,Antapani,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.92658,107.65988,GF (GreenField),32
JBBD0159,RANDUSARI-BABAKAN-SARI,JL.  H SUMARNI RT. 04 RW. 13 DESA/ KEL.BABAKAN SARI KEC. KIARACONDONG KOTA BANDUNG JAWA BARAT,Babakan Sari,Kiaracondong,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.92653,107.654607,GF (GreenField),32
JBBD0162,MRANCASAGATAN,"JL. CIMENRANG RT02 RW06 KEL.CIMENRANG KEC. GEDE BAGE, KOTA BANDUNG",Cimenrang,Gedebage,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.951576,107.706326,GF (GreenField),32
JBBD0164,BDGN-217,JL. SARIJADI NO. 116 BANDUNG,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.89112,107.59695,RT (Roof Top),15
JBBD0168,CIKAWAO-STEMBI,JL. MELONG NO. 7 RT. 01 RW. 01 KEL.CIKAWAO KEC. LENGKONG KOTA BANDUNG,Cikawao,Lengkong,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.92885,107.61631,RT (Roof Top),20
JBBD0170,BANDUNG-ZOO,JL. TAMAN HEWAN NO. 19 RT. 01 RW. 08 KEL.LEBAK WANGI KEC. COBLONG BANDUNG,Lebak Wangi,Coblong,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.89319,107.607,RT (Roof Top),15
JBBD0171,PJU24-TAMANMAKAMPAHLAWAN,JL. SIDOMUKTI NO. 99 H BANDUNG,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.89269,107.63467,RT (Roof Top),12
JBBD0191,PESANGGRAHAN-INDAH,"PALEDANG, KL. PS. RAHAN, KC. UJUNG BERUNG, KOTA BANDUNG - JAWA BARAT",Pasanggrahan,Ujungberung,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.909305556,107.7110833,GF (GreenField),30
JBBD0194,PANJUNAN,"JL. KOPO NO. 38 A RT. 004 RW. 04 KEL.PANJUNAN KEC. ASTANA ANYAR, BANDUNG - JAWA BARAT",Panjunan,Astanaanyar,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.928888889,107.5974167,RT (Roof Top),20
JBBD0195,CIBADAK-BANDUNG,"JL. PANGARSIH NO. 142, RT 10 RW 04, KEL.JAMIKA, KEC BOJONG LOA KALER, BANDUNG",Jamika,Bojongloa Kaler,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.922388889,107.5917778,RT (Roof Top),20
JBBD0196,ABDURAHMAN-SALEH,JL. KRESNA NO. 32 RT 003/04 KEL.ARJUNA KEC CICENDO BANDUNG WEST JAVA,Arjuna,Cicendo,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.909611111,107.5937222,RT (Roof Top),15
JBBD0197,CIBEUREUM-BANDUNG,"JL. CIBEREUM NO. 14 RT. 01 / RW. 01, KL. CAMPAKA, KC. ANDIR - BANDUNG, JAWA BARAT",Cempaka,Andir,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.907916667,107.5685278,GF (GreenField),31
JBBD0198,MALABAR,"JL. TERUSAN HALIMUN NO. 37, KEL.LINGKAR SELATAN KEC. LENGKONG, KOTA BANDUNG JAWA BARAT",Lingkar Selatan,Lengkong,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.926388889,107.6266111,GF (GreenField),30
JBBD0199,LENGKONG-TENGAH,"JL. LENGKONG BESAR NO. 64 B, BANDUNG, JAWA BARAT",-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.928416667,107.6128611,RT (Roof Top),20
JBBD0200,SAMOJA,JL. GATOT SUBROTO NO. 83 KOTAMADYA BANDUNG - JAWA BARAT,-,-,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.923305556,107.62375,RT (Roof Top),6
JBBD0201,CIATEUL,"JL. MOCHAMAD RAMDAN NO. 82, RT 006/RW.003,KEL.CIATEUL, KEC.REGOL,KOTAMADYA BANDUNG,JAWA BARAT",Ciateul,Regol,PT. SOLUSI TUNAS PRATAMA,"JL. Tentara Pelajar, Perkantoran Permata Senayan Blok. C1, Jakarta, 12210 +62 21 57940688",-6.935,107.6074722,RT (Roof Top),20
